id_request,latitude,longitude
258020a27ad,-12.092478,-77.02874
d4dd87c18c4,-12.079866,-77.015236
3232cc7c767,-12.07794,-76.954422
b63aff9c809,-12.084348,-77.069542
6bcb9454b41,-12.079866,-77.015236
35517d13e1d,-12.084348,-77.069542
76bcbdcddd0,-12.121659,-77.028786
eec6045a21d,-12.063557,-77.039291
ba631703309,-12.046338,-77.03289
b5197745c51,-12.121659,-77.028786
22edc7acd5e,-12.046338,-77.03289
9cb5d0af326,-12.063354,-77.039383
ba19d9e6f77,-12.063354,-77.039383
6b79222b967,-12.063354,-77.039383
3e370ef52fb,-12.087386,-76.951699
60d169cf9ad,-12.076094,-77.035507
c359eca7a45,-12.123701,-77.025398
28813c8e4f9,-12.052031,-76.99762
f56662540ee,-12.158316,-76.990143
d280e5f7be3,-12.021671,-77.108292
06db1ac8544,-12.076216,-77.03363
d336bb842bb,-12.094901,-77.051239
91da798ffbc,-12.087105,-77.034371
54e9bc18575,-12.07621,-77.033791
8b0a9f1ffa1,-12.076221,-77.03367
506e1607da8,-12.076221,-77.03367
39c14b1ac00,-12.07621,-77.033791
b9ad400f6ac,-12.087105,-77.034371
3e52ac838f0,-12.075485,-77.034455
59212bc4f46,-12.046096,-77.038658
090e07e43d9,-12.149174,-77.021759
e270f48644b,-12.126764,-77.03389
a0fb30e4106,-12.107236,-77.054041
458fc14152b,-12.107238,-77.053864
cd0b4749855,-12.086721,-77.068708
76908d82e37,-12.087812,-77.065376
d201e1bd2f0,-12.08644,-77.071653
9126b34cf0e,-12.090246,-77.065858
6e3ef9039d1,-12.090246,-77.065858
c7ba5f3ad67,-12.090045,-77.065814
2bb6900d17b,-12.093123,-77.059479
65a88349fc9,-12.087812,-77.065376
631a435bee8,-12.090246,-77.065858
22a14583831,-12.090246,-77.065858
49c2094a6cb,-12.087812,-77.065376
9f1976723f9,-12.089757,-77.06611
5928305fef5,-12.094967,-77.069321
c2b2c909547,-12.09099,-77.027499
2b6e3334a92,-12.094967,-77.069321
8d8d0ce0c7f,-12.094967,-77.069321
74390cc7943,-12.063436,-77.034292
40971ec5a23,-12.088375,-77.004822
e3cc56a4065,-11.991379,-77.075343
c6f46a6c9f2,-11.991249,-77.076165
60d857816b3,-12.1248,-76.974287
34dbd20120c,-12.132686,-77.02963
65d04f859d1,-12.102553,-77.017724
04b122dec56,-12.11288,-77.002845
cad41eb281a,-12.11288,-77.002845
bc3ad279dbc,-12.072754,-77.041167
3be5658d7db,-12.11288,-77.002845
72617bd69d3,-12.11288,-77.002845
383d9e18774,-12.11288,-77.002845
5600e339607,-12.11288,-77.002845
bc91ff395f4,-12.11288,-77.002845
91fae8f6977,-12.113887,-77.029036
71af85d3be8,-12.103691,-76.972705
f5c2c5d620a,-12.167319,-76.970305
cf308449020,-12.021671,-77.108292
2befef7a324,-12.081285,-77.083618
e7d9c6e7ecf,-12.107106,-77.039574
2095f51cd86,-12.021671,-77.108292
e6ae5d5f075,-12.021671,-77.108292
edb548d118c,-12.046011,-77.031463
ffafe0b5763,-12.040447,-76.928341
1def35e70c8,-12.040447,-76.928341
93964df5125,-12.088588,-76.982882
456fdd8a502,-12.069103,-77.078236
0c012ed6ddf,-12.053919,-77.004052
d3c3c620be8,-12.053919,-77.004052
f1f872eaaa9,-12.079774,-77.036603
6383ecbfa92,-12.058886,-77.095627
7ae006e6dfe,-12.079547,-77.088211
d0b746a0155,-12.121215,-77.028943
495b4791290,-12.079774,-77.036603
653a4796f38,-12.103368,-76.990786
13147091ba6,-12.103232,-76.990669
0d176eca1b4,-12.15583,-77.022315
6e789844308,-12.103368,-76.990786
d92a194e33f,-12.113204,-77.032286
77b197983ae,-12.113205,-77.032371
810b6c6714a,-12.113205,-77.032371
c9b21950a35,-12.113205,-77.032371
a258525a2f1,-12.076021,-77.070263
0ec96345fc4,-12.076253,-77.083408
73be378dab1,-12.101214,-77.015525
0e9dff3c5ce,-12.113205,-77.032371
0d4180c004a,-12.076306,-77.082614
fc851cd8a1b,-12.076021,-77.070263
e5859b4a5cc,-12.102274,-77.015312
a9cc72543c7,-12.093019,-77.028065
8c5598ed8c6,-12.119272,-77.028353
f52ed52f13c,-12.113204,-77.032286
223bdac998e,-12.076021,-77.070263
884a2ef2c27,-12.093023,-77.028074
401a8328abb,-12.119218,-77.028516
98cb1ee8e44,-12.093081,-77.027888
20c91ca1005,-12.067903,-77.017349
68705050eac,-12.080972,-76.966789
70232deffd5,-12.114961,-77.010684
d14b5d573a1,-12.071335,-76.946487
bca04f660e3,-12.108358,-76.9745
5d5845be7d2,-12.113122,-76.992406
8c400076ebe,-12.106423,-77.038841
04c202ed4a1,-12.073647,-76.941032
5d10ea6e2e5,-12.06459,-76.965073
4ce7644aa03,-12.06459,-76.965073
a8c51bd42c9,-12.073647,-76.941032
5eb16afd682,-12.108987,-77.017281
02a44f92006,-12.109022,-77.017334
7905214781d,-12.322974,-76.829674
fa592f2adfc,-12.012211,-77.100621
328f78d6930,-12.096002,-77.031601
af16432640a,-12.093359,-77.031929
344b090be47,-12.123915,-77.02919
4e3e393df6b,-12.095647,-76.953003
fb6a59b852a,-12.0909,-77.032478
369879fa6bb,-12.092006,-77.03228
6f5adf405cb,-12.12841,-77.025688
07d291b8d31,-12.119251,-77.038338
cef84ac502b,-12.092006,-77.03228
505e971484b,-12.085901,-77.035522
b21be2dcdf8,-12.087199,-77.0411
8f4d8815cc6,-12.073102,-77.042686
80c15d23bf9,-12.089829,-77.051859
5ecd4e140ce,-12.090359,-77.05216
f969ce19fc5,-12.073102,-77.042686
b8b91ee5636,-12.086908,-77.043602
af57fdab58f,-12.090359,-77.05216
df3733fb679,-12.073102,-77.042686
4a9271b7006,-12.073102,-77.042686
67cf964e446,-12.110705,-77.037331
cf6fcecffd3,-12.045373,-77.046191
fcde239a7b8,-12.020042,-77.073677
3681121b489,-12.055834,-76.957999
07c1505a60c,-11.992928,-77.059421
d8dbc6c91b9,-12.045418,-77.046164
34c48e55e2e,-12.000768,-77.11722
38160de5c8e,-12.076108,-77.048859
0c742f2ea98,-12.045805,-77.051814
931e53abcc6,-12.020342,-77.074096
14e4c226872,-12.018772,-77.074255
fe2a2c67765,-12.021466,-77.103123
b209ed7e5b2,-11.99593,-77.060176
50b28f85e59,-11.944106,-77.134708
8800e5b8f5b,-12.069868,-77.065521
66c2d51128c,-12.1209,-77.030159
bdd1dcc1ba9,-12.071987,-77.106422
c72bfffe504,-12.069868,-77.065521
e2c41b457da,-12.069868,-77.065521
89980d0504b,-12.109578,-77.001767
e63b07f0d2d,-12.12232,-77.03156
1b7017e3cf6,-12.12517,-77.03383
9d2a9fd9de1,-12.12232,-77.03156
c45019104f0,-12.087823,-77.066709
80ee56997fb,-12.087776,-77.06666
a24405fbcd9,-12.089857,-77.066136
a886cb72fc6,-12.095374,-77.059733
f318a80893a,-12.083323,-77.057532
83ea4c70e5a,-12.095374,-77.059733
a62993c76db,-12.056807,-77.03656
c11c85aa7da,-12.091037,-77.02843
11b2096cbdf,-12.025619,-77.037365
a4ee0f8b2b7,-12.095374,-77.059733
50294792860,-12.095374,-77.059733
826402b698a,-12.095374,-77.059733
b7bfd782e8c,-12.083229,-77.057616
76e9f093d22,-12.054015,-77.051257
7cab3fd5772,-12.097088,-77.011512
aca79a952c0,-12.061692,-77.064393
0cc21e456a6,-12.07635,-77.026678
5b55800c936,-12.061692,-77.064393
2445e938f1f,-12.116813,-77.006668
74ba582a0c4,-12.196656,-77.002754
3eee78bb8d0,-12.116816,-77.006607
7f3bed9e114,-12.173461,-76.992447
e0c2e892df8,-12.113921,-77.004486
92a9a25836c,-12.116764,-77.006607
992b558fa98,-12.196022,-77.00248
3746090ac13,-12.116813,-77.006668
4eb0a49530d,-12.096577,-77.057777
da834532002,-12.122913,-77.012877
8a9f9780844,-11.967046,-77.073142
8fc172347da,-11.996528,-77.062297
1700e485e83,-12.088856,-77.000713
a72bdf4729b,-12.088858,-77.000748
660f1e85b31,-12.088835,-77.000671
3632d7a506a,-12.090359,-77.05216
d7235ff7cd7,-12.088856,-77.000713
be17946a040,-12.088856,-77.000713
fb6e05b4f2b,-12.12747,-77.033181
f4620ffd818,-12.113256,-77.035491
3f01c7c9293,-12.12747,-77.033181
dfc9d7db8ec,-12.127223,-77.026814
cca472fbca9,-12.139668,-77.001556
b715053404d,-12.045742,-77.029652
643dc6b812c,-12.12924,-77.022427
9082875cff5,-12.127223,-77.026814
7b5c278ee21,-12.127223,-77.026814
558a73754f7,-12.089741,-77.006042
7778da563d2,-12.045915,-77.029599
221500a6568,-12.127223,-77.026814
cb3597d7bbc,-12.127223,-77.026814
3929b36ce74,-12.127223,-77.026814
e45d3610fcb,-12.127223,-77.026814
94e9c0b0f19,-12.127223,-77.026814
36f504ab984,-12.055261,-77.074429
52b9303575b,-11.933863,-77.046813
ab573bb9cbd,-12.118003,-76.976442
60434f8ad8a,-12.196137,-76.965993
dd79dba5698,-12.196177,-76.966048
582abd705b8,-12.100449,-76.973032
4b3703f8424,-12.120775,-77.032214
4157125b955,-12.196133,-76.965988
01cda68f1df,-12.092413,-76.995607
5c9b5683854,-12.196133,-76.965988
5b6e615c7d5,-12.196145,-76.966001
e26a89f602d,-12.100449,-76.973032
fcfe38ec478,-12.120775,-77.032214
c5e08e9f27b,-12.120107,-76.973797
3f1217cee8e,-12.104358,-76.96732
378fc73689d,-12.1984,-76.966039
9b571e40f0d,-12.12316,-77.0302
958808555cf,-12.10595,-77.038681
1b57ce88a89,-12.125995,-76.992829
223794b2ed3,-12.125995,-76.992829
d8e19ef0724,-12.125995,-76.992829
ffcfcf3bbbd,-12.112296,-77.011614
3df315eb79a,-12.126004,-76.992823
d6bf5514ec6,-12.125995,-76.992829
72169d089b8,-12.125995,-76.992829
bc9f4d518da,-12.125995,-76.992829
8299e65312d,-12.125995,-76.992829
ef0e551c2f6,-12.10595,-77.038681
15f110f42df,-12.126005,-76.992825
47e9f7fa00e,-12.087245,-77.050032
892925db514,-12.035413,-77.098565
418d980c081,-12.035396,-77.098591
33477c81d36,-12.067468,-76.965289
c8fd7bebaed,-12.067461,-76.965283
81065b30908,-12.067538,-76.96531
c2ac8f4f797,-12.076399,-77.02676
d46f9a17dca,-12.06747,-76.965308
46a46776fb7,-12.067187,-76.965244
28d37a07fad,-12.067462,-76.965286
324ca04276e,-12.067538,-76.96531
e83445f3eeb,-12.067492,-76.965254
eb435941bed,-12.067461,-76.965283
d28c5def1a7,-12.079671,-76.921735
5690ff76563,-12.079671,-76.921735
a7c640e4231,-12.079671,-76.921735
aabf019acd1,-12.079671,-76.921735
7ec0b65e843,-12.074256,-76.955657
b131f88f25d,-12.079671,-76.921735
9fe84526727,-12.079671,-76.921735
cf65b342049,-12.092397,-76.997559
f793e60faad,-12.092388,-76.997566
8e07d094ee4,-12.083432,-77.012207
5f36757ef05,-12.083128,-77.012604
c79c434682f,-12.165986,-76.989906
a2cb318a14f,-12.165986,-76.989906
0083e638fa2,-12.058279,-77.060608
942a9f989a2,-12.07702,-77.030573
408070be31d,-12.058348,-77.060447
1b0eeba3538,-12.086835,-77.01313
4c1b6a9a51e,-12.051975,-77.035479
f3477c9cdb0,-12.132073,-77.006868
57aedd6d933,-12.087715,-76.998108
5f4364cafb5,-12.02667,-76.929321
8cd61ca4d33,-12.084553,-77.082175
f089ccb33df,-12.098732,-77.031413
d509ff01ea1,-12.140029,-77.023691
9d50a508e3a,-12.084837,-76.997545
aa054259915,-12.140029,-77.023691
399db8ad150,-12.138875,-77.020346
acf6e57d1d5,-12.154343,-77.006844
0df2626b183,-12.153694,-77.006858
b2ca0a728c6,-12.153694,-77.006858
7a31a283fc2,-12.126764,-76.987316
b073fdf5b2d,-12.153694,-77.006858
ed4d2c25fe5,-12.153694,-77.006858
e047a0a57ed,-12.153694,-77.006858
e5b75aff41d,-12.153694,-77.006858
b4bcd6b41a2,-12.153694,-77.006858
6442ca218c0,-12.127324,-76.98719
e2283f9fc1d,-12.153694,-77.006858
88a3b3792f1,-12.153694,-77.006858
96cdab41234,-12.127324,-76.98719
6afb3c2c3f1,-12.153694,-77.006858
75c1ef52bdf,-12.153694,-77.006858
1353aae841a,-12.082171,-76.997099
f3743a5be7e,-12.076384,-77.036883
03dd5ed7677,-12.04984,-77.099612
6429f9cb183,-12.04984,-77.099612
09d49996990,-12.04977,-77.099618
72a0dbaffa9,-12.061263,-77.123054
89facfb0987,-12.05189,-77.13716
431c365f6ef,-12.05189,-77.13716
f6d051b1dbd,-12.04977,-77.099618
f51bfa5ffa5,-12.061263,-77.123054
5647d918c96,-12.072455,-77.051588
1b5681d1f87,-12.04984,-77.099612
6f79e29bab6,-12.05189,-77.13716
17ab1a5af7b,-12.061263,-77.123054
896001e8dc8,-12.04984,-77.099612
2565d0d26c9,-12.060477,-77.02372
7001dd6a758,-12.060477,-77.02372
2b71309a7ed,-12.077452,-77.069661
ed7a58c6a01,-12.077452,-77.069661
466b9b8847d,-12.077452,-77.069661
eba618b87d9,-12.077452,-77.069661
98ebe5ab72c,-12.077452,-77.069661
1560687a123,-12.077452,-77.069661
0e7c6433c07,-12.077452,-77.069661
cf962230e42,-12.077452,-77.069661
b81c2002fd7,-12.0716,-77.117341
1c9ce9b6f81,-12.077452,-77.069661
c19a4bff51a,-12.077452,-77.069661
1d96f51ffee,-12.089194,-76.984532
7d8e6bbf69b,-12.089194,-76.984532
1f5b89bdae1,-12.089194,-76.984532
732c94707bc,-12.045557,-77.068953
5dde02f5433,-12.084856,-76.977507
f0aed9318ce,-12.084856,-76.977507
75a90eb5d22,-12.038101,-77.029276
1bf158d3c19,-12.078228,-77.087555
9838778c61a,-12.09446,-77.026886
396ccf89625,-12.085287,-77.046448
3aaa6097384,-12.109456,-77.026016
0b3fccb6403,-12.084946,-77.046272
6f4bc1d0fab,-12.084946,-77.046272
3dd2c35af0c,-12.100227,-77.035698
629391cabfb,-12.121301,-77.032791
9950275996c,-12.097988,-77.020271
45c5af42679,-12.247616,-76.898778
b403494349b,-12.070236,-76.952993
52665b88b5a,-12.045241,-76.952242
db034d7cb26,-12.053777,-76.941852
be888546176,-12.074103,-76.955677
5d919d5ee93,-12.143864,-76.949677
4a4997a83a1,-12.177974,-77.00837
843f83e3dd3,-12.067246,-77.077232
6b7a0d02fef,-12.066948,-77.01744
54eb8c2f1e8,-11.935625,-77.043313
3479a398971,-12.067246,-77.077232
556cb0721d9,-12.070446,-76.941843
fb978f666c1,-11.991654,-77.082532
c73b95e7214,-12.093019,-77.01487
9bc53a12df0,-12.112237,-77.048134
5dfcb05a5d0,-12.112237,-77.048134
e4489023fc6,-12.112135,-77.048126
3e5a43200d1,-12.151137,-77.01899
a5dfccbe6c9,-12.147682,-76.985344
dac7be3c6bb,-12.103333,-77.012932
0b1a0b940a6,-12.1127,-77.029633
5e485c8a1f0,-12.112237,-77.048134
0490dc5cefe,-12.120792,-77.032934
b88b8797dfb,-12.077372,-77.064408
04205d999dd,-12.070345,-77.062467
4161065959e,-12.121147,-77.030236
56979b66411,-12.070345,-77.062467
c5173b80734,-12.070345,-77.062467
e61fe4abe7e,-12.098905,-76.964467
2cda5aa1568,-12.111569,-77.018311
ffb611a57c6,-12.062488,-77.065001
24d99547251,-12.056431,-77.041982
56c01186e7e,-12.105365,-77.032316
a97419023f5,-12.098905,-76.964467
40dcd7c5fd1,-12.070345,-77.062467
922ba28f714,-12.106995,-77.051165
d58055c8e2f,-12.129502,-76.973927
870f27ef0f3,-12.129214,-76.97409
e74b76b2e81,-12.079445,-77.087626
cebf60617e2,-12.129502,-76.973927
50f76610163,-12.129502,-76.973927
1b85e0f3234,-12.129502,-76.973927
ca349ac92c6,-12.141314,-77.012897
d1ddfac1ac1,-12.106995,-77.051165
f2917480395,-12.080911,-77.044571
95f39162b02,-12.083149,-77.057854
95b308e87b2,-12.060641,-77.07101
ef8521caabb,-12.079325,-77.080348
ac45cd89e97,-12.060641,-77.07101
cec2d6f0f6a,-12.086892,-76.971909
894db86dc59,-12.087835,-77.055641
56eb4ae0778,-12.119333,-77.029279
545da047943,-12.087902,-77.05555
0b3fb619c05,-12.087902,-77.05555
23e16fcb81a,-12.11068,-77.05114
5fe7302666f,-12.087902,-77.05555
d7972ddcff6,-12.127355,-76.987762
d81c607b55d,-12.087127,-76.97142
f7a794e7944,-12.07888,-77.090973
8d8362cf60b,-12.119333,-77.029279
84a70e612ce,-12.118293,-77.015244
bdc9e4da362,-12.104774,-76.965134
26ba78affe8,-12.108431,-76.963638
7ce1b12be60,-12.104774,-76.965134
9fc8bbc368c,-12.118293,-77.015244
6f0282e27f2,-12.141353,-76.989929
9eb6ebd30e2,-12.119871,-76.997704
4901dcbf3cf,-12.118293,-77.015244
a66a15f0673,-12.102425,-76.995041
b5bfc7b7ddd,-12.102425,-76.995041
e572137cafc,-12.102425,-76.995041
1f6b5bdadd3,-12.102425,-76.995041
6967beef55c,-12.020041,-77.058683
9ae2d976120,-12.057867,-77.053264
7d0078fd699,-12.07578,-77.081826
447e1c96268,-12.076537,-77.095764
d5a44421273,-12.072285,-77.098083
6449bfe4a59,-12.080472,-77.09832
2ea279d04c4,-12.11796,-77.014366
caa7c047ba7,-12.118148,-77.014465
81b784b3c0f,-12.097225,-77.069206
e9e2749a097,-12.12193,-77.028931
6205e757e94,-12.11796,-77.014366
93ad987904f,-12.097225,-77.069206
b6160822868,-12.132686,-77.02963
e18e9b6cd40,-12.12193,-77.028931
e026cd1c61a,-12.118148,-77.014465
c842b6d7e5b,-12.122762,-77.032066
42453f1410a,-12.117949,-77.014526
d8860213411,-12.11796,-77.014366
6c37ab19cc9,-12.11796,-77.014366
02e8ec95e9c,-12.12193,-77.028931
f927720c81d,-12.11796,-77.014366
b8182bf0486,-12.11796,-77.014366
1040bee5334,-12.11796,-77.014366
c9bd4ada6f2,-12.11796,-77.014366
68a84fa426b,-12.097225,-77.069206
3e49560d8bc,-12.11796,-77.014366
00178e00e2c,-12.091176,-77.003271
b10cd06b125,-12.080054,-77.060841
948c7f6328d,-12.086138,-77.0544
71c052f3a13,-12.080054,-77.060841
1fcd0ea6a83,-12.080054,-77.060841
e8c961fc1d6,-12.105468,-76.971845
ed54098644a,-12.109732,-77.02718
3c1bb683e64,-12.083052,-77.094581
0ccd1a488c0,-12.083052,-77.094581
4fec7557165,-12.083052,-77.094581
8d429c8a3fc,-12.083052,-77.094581
ebe2fee96c6,-12.116065,-77.031845
a1389b8c801,-12.090342,-77.060936
3a5761c06ee,-12.111741,-76.978439
4bbf1909780,-12.116065,-77.031845
ca0cc17fbe8,-12.116065,-77.031845
2e136283c5a,-12.11931,-77.031853
4a1f3e64b4b,-12.111959,-76.978554
7a4ca581ca6,-12.077697,-76.989395
6776cac1225,-12.11595,-77.03199
4932fd3eaa8,-12.077663,-76.989349
9dd1680a6e9,-12.11595,-77.03199
156b46daa20,-12.11595,-77.03199
d8680012454,-12.090297,-77.060905
7134730c933,-12.111741,-76.978439
6ca3ee93d6b,-12.11595,-77.03199
13ff130ccfa,-12.11595,-77.03199
0272c5e97d3,-12.10325,-77.051817
aecffa68410,-12.133582,-77.02004
57d76a0d2b7,-12.100544,-77.037362
5550bc22742,-12.136542,-76.997481
fba0c3fd706,-12.102579,-77.058075
58ce48bab5a,-12.136542,-76.997481
b6eaf45ea03,-12.105229,-77.053814
23f287742ca,-12.136542,-76.997481
70f05eebe0f,-12.099249,-77.062686
b6b55e5e45a,-12.103238,-77.051811
fb841d136c8,-12.136542,-76.997481
1eea96e5e24,-12.10717,-77.038589
3966794082,-12.10717,-77.038589
6e90842904f,-12.009928,-77.105818
079d93bc2b1,-12.021303,-77.104969
cf26a2e9614,-11.980098,-77.013176
1562b1abaab,-12.117292,-76.997383
cca4801ee08,-12.092335,-77.031467
37d4a7a67d8,-12.092335,-77.031467
19262907cb3,-12.113709,-77.01255
c4d48158087,-12.092335,-77.031467
08c1391536c,-12.029757,-77.085001
05bccc6f1d4,-12.029751,-77.085004
81c08404c61,-12.081054,-77.033442
5db0d29c66c,-12.128044,-76.987389
a0c2c11263f,-12.09439,-77.030418
8bf0fe5c41d,-12.051742,-77.028613
abcc23fa056,-12.02171,-77.108201
14b00d99d87,-12.051711,-77.028588
70c423996ba,-12.051619,-77.028791
8fe92263466,-12.021671,-77.108292
ca49bcc0e1c,-12.082479,-76.982765
940d49b4d30,-12.082479,-76.982765
529e6ddc6cc,-12.082479,-76.982765
bb9b294d73c,-12.086781,-77.004189
81e6ffac87e,-12.086781,-77.004189
d9867ec57c4,-12.068631,-76.985107
263c64f118d,-12.068631,-76.985107
761e2bb47bd,-12.068631,-76.985107
0ab9fd7771f,-12.086682,-77.004028
d67ade83689,-12.068631,-76.985107
ab2923bf863,-12.108317,-77.025856
0bb46f245aa,-12.068631,-76.985107
2d75bfe457d,-12.08553,-77.004028
1bf42cb4c3c,-12.099171,-76.951126
4adedbacc54,-12.086781,-77.004189
c4f72d5fb9c,-12.102989,-76.971126
d29efc6264d,-12.102844,-76.970826
16a52dbccf6,-12.102989,-76.971126
5b5dc7f5c0f,-12.102989,-76.971126
f46f2b3a861,-12.102989,-76.971126
1f3490d53ea,-12.123806,-77.007072
30afe87f218,-12.123806,-77.007072
491a25df570,-12.12144,-76.992935
45e72e48c5b,-12.123806,-77.007072
e1c36e167f5,-12.106918,-77.038142
b16c6db49ca,-12.101188,-77.00493
91aed1f8a9a,-12.086034,-77.032783
e854319e7f8,-12.107902,-76.955581
ed1290dbe19,-12.104905,-77.027693
e6fd4699836,-12.10483,-77.027793
cf02f3a32a8,-12.107841,-76.955561
91ebc4c77d2,-12.104873,-77.027839
b340c27c719,-12.107909,-76.955552
451c937ae8e,-12.107941,-76.955519
a81302db6e5,-12.107926,-76.95558
3e58151a408,-12.107941,-76.955519
d54f6669f38,-12.107841,-76.955561
a380896facc,-12.107242,-77.038226
905ad4b9340,-12.107841,-76.955561
cce3fe7527a,-12.10489,-77.027663
5935cffa04b,-12.108318,-76.955585
3bb973cc26a,-12.068384,-77.065757
058125ef63c,-12.091945,-77.024459
9b16632014d,-12.098963,-76.97889
c07b539a9e4,-12.095252,-76.993328
e68c4748878,-12.097943,-76.981019
b4b1f06e5ea,-12.098963,-76.97889
e44fd22eec5,-12.101145,-76.971501
5e73d180d4c,-12.095252,-76.993328
fd769f0c1f5,-12.09965,-77.025921
e3db12f5252,-12.079852,-77.039146
9be072619b3,-12.13189,-77.023239
fb215636a9e,-12.13189,-77.023239
51f9b65671e,-12.13189,-77.023239
3403ac188aa,-12.13189,-77.023239
81f7ca4d79f,-12.084189,-77.062683
e41e8ed7be5,-12.132255,-77.029228
d2d47e61106,-12.13189,-77.023239
234bbdda811,-12.096916,-77.031883
53e9b2fbd87,-12.13189,-77.023239
ca73b13440e,-12.124699,-77.02784
cc3319c3961,-12.13189,-77.023239
c3e645dee4e,-12.079721,-77.044791
7aba43be680,-12.061574,-77.000016
483500fffc0,-12.114111,-76.969352
b278e835d2a,-12.092937,-77.008941
d4590f5dec5,-12.113504,-76.969719
d5df6239bf5,-12.083158,-77.045401
d2e0ef95524,-12.054733,-77.128857
4c151c31359,-12.069103,-77.078236
b9fa8dd1303,-12.065263,-77.069163
014d75e6af9,-12.062068,-77.041733
312b6b39d49,-12.065263,-77.069163
78b44abba3c,-12.057065,-77.044624
e84cf5f9efb,-12.057065,-77.044624
c4eb6b9df0e,-12.057648,-77.044571
bcbc7603286,-12.062324,-77.078377
66390e3d95b,-12.111742,-76.989017
9f09a080767,-12.111742,-76.989017
915ad7088e1,-12.130416,-76.978168
b122e606333,-12.111742,-76.989017
a317d83a93b,-12.140926,-76.984702
aedd582c142,-12.128698,-76.976994
0ce277e72ea,-12.140926,-76.984702
84074ca407f,-12.111742,-76.989017
92af5475dd5,-12.111742,-76.989017
b5bb0a83527,-12.10779,-77.000592
14ecd9ec1e5,-12.107859,-77.000532
b54ae40f65a,-12.107859,-77.000532
eb4e3adc473,-12.107859,-77.000532
b40570d5ac7,-12.097212,-77.0489
58730decf43,-12.097319,-77.048109
698a3c642e8,-12.053491,-77.025038
abf6d3e0e60,-12.077869,-77.035439
4a246d6b935,-12.079642,-77.035439
ef1c1893edd,-12.087983,-77.034169
da7e907becb,-12.080864,-77.03587
851a20e7ffd,-12.107859,-77.000532
b3486dd5979,-12.10779,-77.000592
daf9a2fff9c,-12.091222,-77.02698
fe78e4d2561,-12.107859,-77.000532
377054b00f1,-12.097212,-77.0489
fe6eb62a595,-12.069646,-77.045078
72e2eca1aea,-12.112296,-77.011614
7cc637811b4,-12.107859,-77.000532
4b682a15ef3,-12.062075,-77.019631
73527cce7ba,-12.107859,-77.000532
46d62551765,-12.097212,-77.0489
b647ca39b8b,-12.078505,-77.036196
0429b26b830,-12.127635,-76.991638
c829caccfd3,-12.126349,-76.992447
2c74ae7f555,-12.127928,-76.991806
3307d1c604c,-12.126285,-76.992676
0d1c692bd73,-12.126349,-76.99247
f045ef83476,-12.126351,-76.992447
f69bd62c40c,-12.07302,-77.067993
c74acc0acfd,-12.07302,-77.067993
fe3a30b1fa8,-12.07302,-77.067993
7e211ce68c4,-12.07302,-77.067993
65db91aaecb,-12.07302,-77.067993
0ae2f1553b5,-12.07302,-77.067993
a1ffee0cd9b,-12.085373,-77.048462
2909a917119,-12.07302,-77.067993
d31fbb5a0d1,-12.07302,-77.067993
ae966c34fd5,-12.07302,-77.067993
7f814a2da50,-12.074485,-76.972196
22472f992bf,-12.098066,-77.068893
834b993a3c5,-12.127541,-76.999603
9acc6cb6ea1,-12.102592,-76.944328
bd73e3a1f61,-12.102592,-76.944328
b66443c20c1,-12.102592,-76.944328
a2f706f292b,-12.102592,-76.944328
a646a181f75,-12.102592,-76.944328
bd5ff023629,-12.102592,-76.944328
d92d49cbfb8,-12.068822,-77.047547
d68dd252c41,-12.090674,-77.047676
7.39E+12,-12.114351,-77.008283
7053b03e46f,-12.090674,-77.047676
503e7351ef4,-12.090674,-77.047676
87a885551bc,-12.114351,-77.008283
734dbfea190,-12.129031,-77.026432
cc99aeeb628,-12.114351,-77.008283
39a854d14db,-12.090674,-77.047676
3c65ec1253c,-12.114351,-77.008283
c44a0a70cf7,-12.117839,-77.045702
2f3c5b1b086,-12.114351,-77.008283
c5b5509267d,-12.090674,-77.047676
1935bb81ca7,-12.090674,-77.047676
00d23dddc88,-12.128409,-76.993282
5b4a8e4f8a5,-12.015741,-77.059075
d5e00202742,-12.099683,-76.946155
0e0778e56d1,-12.168675,-76.973623
4da52abcba8,-12.08868,-77.005291
4381fd79cf7,-12.104384,-76.962027
b08052be380,-12.08868,-77.005291
b151f0bdace,-12.118688,-77.028985
98b6ba8b212,-12.177714,-76.939852
c1ef34111b8,-11.982978,-77.071939
8b122caefb9,-12.177709,-76.939868
e6488f88793,-12.026613,-77.054503
6606decf7e0,-12.152679,-76.965641
2d15bcf4666,-12.072237,-77.039885
bcbe70d452d,-12.11765,-76.989785
fe31f62a0ee,-12.114252,-77.045792
eb59e965879,-12.104504,-77.01366
aba427d9349,-12.121459,-77.038094
5a1ebfe41ce,-12.072284,-77.040213
22108ef02f1,-12.104187,-77.013584
73e56004508,-12.143647,-77.008449
acb53e76876,-12.114252,-77.045792
ad2beb34d26,-12.077031,-76.98985
0ed82450b8e,-12.079957,-76.978995
22bdde9c92c,-12.101118,-76.988792
22bfeef3c4b,-12.096634,-77.059626
c08cb2751c4,-12.110241,-77.037977
532e1c8d569,-12.110572,-77.045925
69a3c625efc,-12.099642,-77.04221
a4e6316fb4d,-12.110241,-77.037977
a4010ddce16,-12.110241,-77.037977
1e165c3854a,-12.108502,-77.041828
31ad25e5f91,-12.126299,-77.019691
1162de7d54a,-12.064047,-76.961235
082b872a8ab,-12.114081,-76.969521
4bc0369e88a,-12.092889,-77.062302
